pid,timestamp,UNLOCK_STATE#unlock_count#weekdays_morning,UNLOCK_STATE#total_duration#weekdays_morning,UNLOCK_STATE#unlock_count#weekdays_afternoon,UNLOCK_STATE#total_duration#weekdays_afternoon,UNLOCK_STATE#unlock_count#weekdays_evening,UNLOCK_STATE#total_duration#weekdays_evening,UNLOCK_STATE#unlock_count#weekdays_night,UNLOCK_STATE#total_duration#weekdays_night,UNLOCK_STATE#unlock_count#weekends_morning,UNLOCK_STATE#total_duration#weekends_morning,UNLOCK_STATE#unlock_count#weekends_afternoon,UNLOCK_STATE#total_duration#weekends_afternoon,UNLOCK_STATE#unlock_count#weekends_evening,UNLOCK_STATE#total_duration#weekends_evening,UNLOCK_STATE#unlock_count#weekends_night,UNLOCK_STATE#total_duration#weekends_night
174,2021-10-11,,,34.0,14155.922999999997,,,,,,,,,,,,
174,2021-10-11,,,,,23.0,16179.079,,,,,,,,,,
174,2021-10-11,,,,,,,2.0,1185.672,,,,,,,,
174,2021-10-12,36.0,6071.559,,,,,,,,,,,,,,
174,2021-10-12,,,34.0,6458.76,,,,,,,,,,,,
174,2021-10-12,,,,,31.0,13095.287,,,,,,,,,,
174,2021-10-12,,,,,,,4.0,1125.586,,,,,,,,
174,2021-10-13,8.0,20620.66,,,,,,,,,,,,,,
174,2021-10-13,,,24.0,1437.1910000000003,,,,,,,,,,,,
174,2021-10-13,,,,,41.0,15160.318000000001,,,,,,,,,,
174,2021-10-13,,,,,,,5.0,4885.899,,,,,,,,
174,2021-10-14,39.0,6155.983000000001,,,,,,,,,,,,,,
174,2021-10-14,,,61.0,7533.984000000001,,,,,,,,,,,,
174,2021-10-14,,,,,73.0,9580.773,,,,,,,,,,
174,2021-10-14,,,,,,,4.0,56.707,,,,,,,,
174,2021-10-15,20.0,4591.915999999999,,,,,,,,,,,,,,
174,2021-10-15,,,67.0,5438.632,,,,,,,,,,,,
174,2021-10-15,,,,,60.0,13250.473,,,,,,,,,,
174,2021-10-15,,,,,,,7.0,5328.693,,,,,,,,
174,2021-10-16,,,,,,,,,22.0,10997.778999999999,,,,,,
174,2021-10-16,,,,,,,,,,,57.0,6334.312999999999,,,,
174,2021-10-16,,,,,,,,,,,,,50.0,4355.618,,
174,2021-10-16,,,,,,,,,,,,,,,12.0,8137.543
174,2021-10-17,,,,,,,,,25.0,3093.781,,,,,,
174,2021-10-17,,,,,,,,,,,52.0,8342.746,,,,
174,2021-10-17,,,,,,,,,,,,,33.0,18788.535,,
174,2021-10-17,,,,,,,,,,,,,,,6.0,14312.901999999998
174,2021-10-18,39.0,6859.294000000002,,,,,,,,,,,,,,
174,2021-10-18,,,33.0,9722.546,,,,,,,,,,,,
174,2021-10-18,,,,,36.0,12252.517000000002,,,,,,,,,,
174,2021-10-18,,,,,,,7.0,4536.496,,,,,,,,
174,2021-10-19,40.0,6013.9130000000005,,,,,,,,,,,,,,
174,2021-10-19,,,47.0,2407.892,,,,,,,,,,,,
174,2021-10-19,,,,,43.0,9523.722,,,,,,,,,,
174,2021-10-19,,,,,,,2.0,3262.215,,,,,,,,
174,2021-10-20,22.0,9513.976999999999,,,,,,,,,,,,,,
174,2021-10-20,,,61.0,11584.638,,,,,,,,,,,,
174,2021-10-20,,,,,46.0,12442.37,,,,,,,,,,
174,2021-10-20,,,,,,,5.0,2500.159,,,,,,,,
174,2021-10-21,39.0,4742.272999999998,,,,,,,,,,,,,,
174,2021-10-21,,,35.0,5143.637000000001,,,,,,,,,,,,
174,2021-10-21,,,,,56.0,13014.502,,,,,,,,,,
174,2021-10-21,,,,,,,3.0,531.225,,,,,,,,
174,2021-10-22,,,38.0,6470.388,,,,,,,,,,,,
174,2021-10-22,,,,,31.0,93988.385,,,,,,,,,,
174,2021-10-22,,,,,,,4.0,40837.221000000005,,,,,,,,
174,2021-10-25,18.0,1694.6899999999998,,,,,,,,,,,,,,
174,2021-10-25,,,47.0,3974.709,,,,,,,,,,,,
174,2021-10-25,,,,,43.0,94445.159,,,,,,,,,,
174,2021-10-28,,,44.0,6079.66,,,,,,,,,,,,
174,2021-10-28,,,,,38.0,14916.816,,,,,,,,,,
174,2021-10-29,42.0,5808.858,,,,,,,,,,,,,,
174,2021-10-29,,,66.0,8474.163999999999,,,,,,,,,,,,
174,2021-10-29,,,,,41.0,7358.965,,,,,,,,,,
174,2021-10-29,,,,,,,3.0,795.688,,,,,,,,
174,2021-10-30,,,,,,,,,10.0,708.8639999999999,,,,,,
174,2021-10-30,,,,,,,,,,,72.0,4297.927,,,,
174,2021-10-30,,,,,,,,,,,,,71.0,10879.207999999999,,
174,2021-10-30,,,,,,,,,,,,,,,5.0,148.177
174,2021-10-31,,,,,,,,,18.0,7798.054,,,,,,
174,2021-10-31,,,,,,,,,,,70.0,7375.526,,,,
174,2021-10-31,,,,,,,,,,,,,36.0,7397.556,,
174,2021-10-31,,,,,,,,,,,,,,,5.0,4012.392
174,2021-11-01,49.0,4039.615,,,,,,,,,,,,,,
174,2021-11-01,,,4.0,87877.966,,,,,,,,,,,,
174,2021-11-01,,,,,,,4.0,1905.632,,,,,,,,
174,2021-11-03,11.0,4967.119000000001,,,,,,,,,,,,,,
174,2021-11-03,,,47.0,8166.995000000001,,,,,,,,,,,,
174,2021-11-03,,,,,36.0,12981.994999999999,,,,,,,,,,
174,2021-11-04,34.0,7326.066999999999,,,,,,,,,,,,,,
174,2021-11-04,,,39.0,7803.437000000002,,,,,,,,,,,,
174,2021-11-04,,,,,26.0,14885.971000000001,,,,,,,,,,
174,2021-11-04,,,,,,,1.0,5.555,,,,,,,,
174,2021-11-05,,,,,,,3.0,86461.336,,,,,,,,
174,2021-11-06,,,,,,,,,10.0,2652.554,,,,,,
174,2021-11-06,,,,,,,,,,,32.0,9345.388,,,,
174,2021-11-06,,,,,,,,,,,,,38.0,7108.072,,
174,2021-11-07,,,,,,,,,29.0,4450.184,,,,,,
174,2021-11-07,,,,,,,,,,,73.0,5673.9890000000005,,,,
174,2021-11-07,,,,,,,,,,,,,39.0,10523.6,,
174,2021-11-07,,,,,,,,,,,,,,,2.0,1232.147
174,2021-11-08,48.0,4144.766,,,,,,,,,,,,,,
174,2021-11-08,,,26.0,68823.984,,,,,,,,,,,,
174,2021-11-08,,,,,,,1.0,14.499,,,,,,,,
174,2021-11-09,15.0,879.2639999999999,,,,,,,,,,,,,,
174,2021-11-09,,,43.0,4889.993,,,,,,,,,,,,
174,2021-11-09,,,,,87.0,6962.439000000001,,,,,,,,,,
174,2021-11-10,31.0,4494.674000000001,,,,,,,,,,,,,,
174,2021-11-10,,,65.0,4345.478,,,,,,,,,,,,
174,2021-11-10,,,,,59.0,8049.286999999999,,,,,,,,,,
174,2021-11-10,,,,,,,3.0,2029.1129999999998,,,,,,,,
174,2021-11-11,26.0,4134.938,,,,,,,,,,,,,,
174,2021-11-11,,,1.0,77905.275,,,,,,,,,,,,
174,2021-11-11,,,,,,,4.0,3146.961,,,,,,,,
174,2021-11-12,11.0,3323.36,,,,,,,,,,,,,,
174,2021-11-12,,,57.0,7938.548,,,,,,,,,,,,
174,2021-11-12,,,,,45.0,4963.744000000001,,,,,,,,,,
174,2021-11-13,,,,,,,,,,,,,,,4.0,6228.554999999999
174,2021-11-15,19.0,1624.147,,,,,,,,,,,,,,
174,2021-11-15,,,37.0,3900.414,,,,,,,,,,,,
174,2021-11-15,,,,,39.0,14691.895999999999,,,,,,,,,,
174,2021-11-16,34.0,7518.138999999999,,,,,,,,,,,,,,
174,2021-11-16,,,48.0,10376.528,,,,,,,,,,,,
174,2021-11-16,,,,,,,3.0,149.562,,,,,,,,
174,2021-11-18,19.0,1418.732,,,,,,,,,,,,,,
174,2021-11-18,,,59.0,4598.441,,,,,,,,,,,,
174,2021-11-18,,,,,41.0,12154.431,,,,,,,,,,
174,2021-11-19,14.0,4470.907999999999,,,,,,,,,,,,,,
174,2021-11-19,,,47.0,7257.5199999999995,,,,,,,,,,,,
174,2021-11-19,,,,,26.0,1806.846,,,,,,,,,,
174,2021-11-19,,,,,,,3.0,333.1,,,,,,,,
174,2021-11-20,,,,,,,,,27.0,9366.867999999999,,,,,,
174,2021-11-20,,,,,,,,,,,15.0,8439.154999999999,,,,
174,2021-11-20,,,,,,,,,,,,,41.0,4107.088,,
174,2021-11-20,,,,,,,,,,,,,,,8.0,656.289
174,2021-11-21,,,,,,,,,11.0,3535.5709999999995,,,,,,
174,2021-11-21,,,,,,,,,,,15.0,4825.222000000001,,,,
174,2021-11-21,,,,,,,,,,,,,36.0,11589.977,,
174,2021-11-21,,,,,,,,,,,,,,,6.0,5799.859
174,2021-11-22,45.0,6957.561,,,,,,,,,,,,,,
174,2021-11-22,,,18.0,7408.111999999999,,,,,,,,,,,,
174,2021-11-22,,,,,38.0,18196.011,,,,,,,,,,
174,2021-11-22,,,,,,,0.0,0.0,,,,,,,,
174,2021-11-23,18.0,86510.975,,,,,,,,,,,,,,
174,2021-11-23,,,,,,,0.0,0.0,,,,,,,,
174,2021-11-24,24.0,1950.54,,,,,,,,,,,,,,
174,2021-11-24,,,70.0,11484.117000000002,,,,,,,,,,,,
174,2021-11-24,,,,,34.0,14005.214,,,,,,,,,,
174,2021-11-25,47.0,6637.495999999998,,,,,,,,,,,,,,
174,2021-11-25,,,80.0,4641.304,,,,,,,,,,,,
174,2021-11-25,,,,,,,4.0,4521.967000000001,,,,,,,,
175,2021-08-27,,,4.0,696.4540000000001,,,,,,,,,,,,
175,2021-08-27,,,,,16.0,6073.459999999999,,,,,,,,,,
175,2021-08-28,,,,,,,,,19.0,663.087,,,,,,
175,2021-08-28,,,,,,,,,,,17.0,5443.295,,,,
175,2021-08-28,,,,,,,,,,,,,7.0,7106.539000000001,,
175,2021-08-28,,,,,,,,,,,,,,,4.0,6664.251
175,2021-08-29,,,,,,,,,8.0,4069.416,,,,,,
175,2021-08-29,,,,,,,,,,,13.0,2281.6560000000004,,,,
175,2021-08-29,,,,,,,,,,,,,13.0,63800.880000000005,,
175,2021-08-30,,,16.0,7835.438,,,,,,,,,,,,
175,2021-08-30,,,,,5.0,943.888,,,,,,,,,,
175,2021-08-31,,,29.0,3697.0389999999998,,,,,,,,,,,,
175,2021-08-31,,,,,14.0,3371.4739999999997,,,,,,,,,,
175,2021-09-01,8.0,7296.450000000001,,,,,,,,,,,,,,
175,2021-09-01,,,17.0,7939.815,,,,,,,,,,,,
175,2021-09-01,,,,,10.0,1156.633,,,,,,,,,,
175,2021-09-01,,,,,,,6.0,5990.954,,,,,,,,
175,2021-09-02,13.0,2548.587,,,,,,,,,,,,,,
175,2021-09-02,,,22.0,4708.549,,,,,,,,,,,,
175,2021-09-02,,,,,11.0,28212.84,,,,,,,,,,
175,2021-09-02,,,,,,,5.0,93.69000000000001,,,,,,,,
175,2021-09-03,,,11.0,958.7049999999999,,,,,,,,,,,,
175,2021-09-03,,,,,2.0,194.59300000000002,,,,,,,,,,
175,2021-09-03,,,,,,,1.0,45.048,,,,,,,,
175,2021-09-04,,,,,,,,,29.0,796.178,,,,,,
175,2021-09-04,,,,,,,,,,,11.0,1297.051,,,,
175,2021-09-04,,,,,,,,,,,,,17.0,6285.288,,
175,2021-09-04,,,,,,,,,,,,,,,5.0,2924.678
175,2021-09-05,,,,,,,,,1.0,0.592,,,,,,
175,2021-09-06,,,,,7.0,2615.759,,,,,,,,,,
175,2021-09-07,7.0,2768.3400000000006,,,,,,,,,,,,,,
175,2021-09-07,,,24.0,5827.816999999999,,,,,,,,,,,,
175,2021-09-07,,,,,29.0,4878.084000000001,,,,,,,,,,
175,2021-09-07,,,,,,,4.0,3696.6820000000002,,,,,,,,
175,2021-09-08,7.0,1157.474,,,,,,,,,,,,,,
175,2021-09-08,,,15.0,7533.943000000001,,,,,,,,,,,,
175,2021-09-08,,,,,14.0,3074.842,,,,,,,,,,
175,2021-09-08,,,,,,,10.0,3100.624,,,,,,,,
175,2021-09-09,13.0,4317.939,,,,,,,,,,,,,,
175,2021-09-09,,,10.0,170.21300000000002,,,,,,,,,,,,
175,2021-09-09,,,,,48.0,9478.624,,,,,,,,,,
175,2021-09-09,,,,,,,2.0,3387.818,,,,,,,,
175,2021-09-10,9.0,1977.5610000000001,,,,,,,,,,,,,,
175,2021-09-10,,,12.0,1271.5339999999999,,,,,,,,,,,,
175,2021-09-10,,,,,7.0,11708.705,,,,,,,,,,
175,2021-09-10,,,,,,,13.0,1501.9289999999999,,,,,,,,
175,2021-09-11,,,,,,,,,3.0,1176.652,,,,,,
175,2021-09-11,,,,,,,,,,,12.0,3862.2490000000003,,,,
175,2021-09-11,,,,,,,,,,,,,10.0,9293.757000000001,,
175,2021-09-11,,,,,,,,,,,,,,,6.0,3864.569
175,2021-09-12,,,,,,,,,,,16.0,819.393,,,,
175,2021-09-12,,,,,,,,,,,,,15.0,10555.518,,
175,2021-09-12,,,,,,,,,,,,,,,1.0,44948.763
175,2021-09-13,19.0,1965.6219999999998,,,,,,,,,,,,,,
175,2021-09-13,,,82.0,11162.283,,,,,,,,,,,,
175,2021-09-13,,,,,0.0,0.0,,,,,,,,,,
175,2021-09-13,,,,,,,4.0,2116.1440000000002,,,,,,,,
175,2021-09-14,,,10.0,5083.151999999999,,,,,,,,,,,,
175,2021-09-14,,,,,1.0,1.009,,,,,,,,,,
175,2021-09-15,,,8.0,4095.947,,,,,,,,,,,,
175,2021-09-15,,,,,30.0,8310.179000000002,,,,,,,,,,
175,2021-09-16,5.0,5053.583,,,,,,,,,,,,,,
175,2021-09-16,,,13.0,6513.474000000002,,,,,,,,,,,,
175,2021-09-16,,,,,18.0,16255.706999999999,,,,,,,,,,
175,2021-09-16,,,,,,,3.0,5138.287,,,,,,,,
175,2021-09-17,,,24.0,8635.017,,,,,,,,,,,,
175,2021-09-17,,,,,30.0,4943.482,,,,,,,,,,
175,2021-09-17,,,,,,,6.0,3514.892,,,,,,,,
175,2021-09-18,,,,,,,,,1.0,20.402,,,,,,
175,2021-09-18,,,,,,,,,,,1.0,274.082,,,,
175,2021-09-18,,,,,,,,,,,,,13.0,1496.9,,
175,2021-09-18,,,,,,,,,,,,,,,3.0,2407.4030000000002
175,2021-09-19,,,,,,,,,20.0,3014.8689999999997,,,,,,
175,2021-09-19,,,,,,,,,,,43.0,6267.406999999999,,,,
175,2021-09-19,,,,,,,,,,,,,18.0,5502.825000000001,,
175,2021-09-20,9.0,429.34099999999995,,,,,,,,,,,,,,
175,2021-09-20,,,52.0,5261.424999999999,,,,,,,,,,,,
175,2021-09-20,,,,,20.0,5903.061,,,,,,,,,,
175,2021-09-21,,,15.0,15398.142,,,,,,,,,,,,
175,2021-09-21,,,,,7.0,1406.9109999999998,,,,,,,,,,
175,2021-09-21,,,,,,,6.0,1143.131,,,,,,,,
175,2021-09-22,4.0,918.9720000000001,,,,,,,,,,,,,,
175,2021-09-22,,,17.0,9034.49,,,,,,,,,,,,
175,2021-09-22,,,,,22.0,8069.883,,,,,,,,,,
175,2021-09-22,,,,,,,4.0,2795.6150000000002,,,,,,,,
175,2021-09-23,6.0,5852.223,,,,,,,,,,,,,,
175,2021-09-23,,,20.0,5782.602999999999,,,,,,,,,,,,
175,2021-09-23,,,,,23.0,7194.98,,,,,,,,,,
175,2021-09-23,,,,,,,2.0,191.136,,,,,,,,
175,2021-09-24,6.0,2022.4289999999999,,,,,,,,,,,,,,
175,2021-09-24,,,27.0,4451.216,,,,,,,,,,,,
175,2021-09-24,,,,,8.0,1602.188,,,,,,,,,,
175,2021-09-24,,,,,,,7.0,2940.181,,,,,,,,
175,2021-09-25,,,,,,,,,,,35.0,2680.46,,,,
175,2021-09-25,,,,,,,,,,,,,38.0,8822.635000000002,,
175,2021-09-26,,,,,,,,,1.0,2.132,,,,,,
175,2021-09-26,,,,,,,,,,,1.0,1316.68,,,,
175,2021-09-26,,,,,,,,,,,,,6.0,3646.6589999999997,,
175,2021-09-26,,,,,,,,,,,,,,,3.0,532.882
175,2021-09-27,13.0,1507.8649999999998,,,,,,,,,,,,,,
175,2021-09-27,,,16.0,72831.482,,,,,,,,,,,,
175,2021-09-27,,,,,,,4.0,2067.42,,,,,,,,
175,2021-09-28,,,42.0,7637.803,,,,,,,,,,,,
175,2021-09-28,,,,,30.0,6071.843,,,,,,,,,,
175,2021-09-29,7.0,674.598,,,,,,,,,,,,,,
175,2021-09-29,,,8.0,8253.12,,,,,,,,,,,,
175,2021-09-29,,,,,10.0,2941.528,,,,,,,,,,
175,2021-09-29,,,,,,,4.0,234.69799999999998,,,,,,,,
175,2021-09-30,,,1.0,404.564,,,,,,,,,,,,
175,2021-09-30,,,,,40.0,7929.856000000001,,,,,,,,,,
175,2021-10-01,6.0,1296.8280000000002,,,,,,,,,,,,,,
175,2021-10-01,,,24.0,2566.901,,,,,,,,,,,,
175,2021-10-01,,,,,15.0,3339.7430000000004,,,,,,,,,,
175,2021-10-01,,,,,,,5.0,2110.996,,,,,,,,
175,2021-10-02,,,,,,,,,,,23.0,1733.65,,,,
175,2021-10-02,,,,,,,,,,,,,2.0,229.624,,
175,2021-10-03,,,,,,,,,,,,,13.0,15511.948,,
175,2021-10-04,1.0,24605.912,,,,,,,,,,,,,,
175,2021-10-04,,,,,14.0,12503.224,,,,,,,,,,
175,2021-10-04,,,,,,,4.0,2978.053,,,,,,,,
175,2021-10-05,9.0,4612.572,,,,,,,,,,,,,,
175,2021-10-05,,,15.0,6846.5109999999995,,,,,,,,,,,,
175,2021-10-05,,,,,8.0,79011.416,,,,,,,,,,
175,2021-10-05,,,,,,,4.0,5770.004,,,,,,,,
175,2021-10-06,,,,,10.0,10170.093,,,,,,,,,,
175,2021-10-07,11.0,1230.09,,,,,,,,,,,,,,
175,2021-10-07,,,39.0,8067.472000000001,,,,,,,,,,,,
175,2021-10-07,,,,,13.0,2190.6910000000003,,,,,,,,,,
175,2021-10-07,,,,,,,3.0,138.56300000000002,,,,,,,,
175,2021-10-08,,,,,10.0,9666.956,,,,,,,,,,
175,2021-10-09,,,,,,,,,24.0,1330.786,,,,,,
175,2021-10-09,,,,,,,,,,,18.0,12257.942000000001,,,,
175,2021-10-09,,,,,,,,,,,,,27.0,10826.07,,
175,2021-10-09,,,,,,,,,,,,,,,0.0,0.0
175,2021-10-10,,,,,,,,,9.0,846.081,,,,,,
175,2021-10-10,,,,,,,,,,,18.0,7779.8240000000005,,,,
175,2021-10-10,,,,,,,,,,,,,8.0,41418.412,,
175,2021-10-10,,,,,,,,,,,,,,,4.0,133.621
175,2021-10-11,2.0,301.143,,,,,,,,,,,,,,
175,2021-10-11,,,18.0,7487.43,,,,,,,,,,,,
175,2021-10-11,,,,,1.0,81310.203,,,,,,,,,,
175,2021-10-12,,,5.0,989.495,,,,,,,,,,,,
175,2021-10-12,,,,,26.0,6681.244,,,,,,,,,,
175,2021-10-13,,,30.0,4544.081,,,,,,,,,,,,
175,2021-10-13,,,,,23.0,6882.582999999999,,,,,,,,,,
175,2021-10-14,10.0,2808.7929999999997,,,,,,,,,,,,,,
175,2021-10-14,,,16.0,3392.0910000000003,,,,,,,,,,,,
175,2021-10-14,,,,,19.0,7580.6979999999985,,,,,,,,,,
175,2021-10-14,,,,,,,9.0,811.885,,,,,,,,
175,2021-10-15,,,20.0,5206.0960000000005,,,,,,,,,,,,
175,2021-10-15,,,,,32.0,9179.901000000002,,,,,,,,,,
175,2021-10-15,,,,,,,9.0,35208.176,,,,,,,,
175,2021-10-16,,,,,,,,,,,16.0,9572.368,,,,
175,2021-10-16,,,,,,,,,,,,,26.0,4837.66,,
175,2021-10-16,,,,,,,,,,,,,,,9.0,39555.196
175,2021-10-19,,,15.0,3128.6110000000003,,,,,,,,,,,,
175,2021-10-19,,,,,5.0,4059.3920000000003,,,,,,,,,,
175,2021-10-22,,,35.0,7010.991999999998,,,,,,,,,,,,
175,2021-10-22,,,,,20.0,2721.3809999999994,,,,,,,,,,
175,2021-10-24,,,,,,,,,7.0,7137.416,,,,,,
175,2021-10-24,,,,,,,,,,,17.0,3135.828,,,,
175,2021-10-24,,,,,,,,,,,,,17.0,6352.186000000001,,
175,2021-10-25,9.0,3387.142,,,,,,,,,,,,,,
175,2021-10-25,,,21.0,8025.668999999999,,,,,,,,,,,,
175,2021-10-25,,,,,6.0,8091.563,,,,,,,,,,
175,2021-10-25,,,,,,,6.0,7411.519,,,,,,,,
175,2021-10-26,,,5.0,1171.828,,,,,,,,,,,,
175,2021-10-26,,,,,47.0,4814.081,,,,,,,,,,
175,2021-10-27,11.0,4971.530000000001,,,,,,,,,,,,,,
175,2021-10-27,,,48.0,6171.587,,,,,,,,,,,,
175,2021-10-27,,,,,28.0,7516.8150000000005,,,,,,,,,,
175,2021-10-27,,,,,,,5.0,1522.8580000000002,,,,,,,,
175,2021-10-28,7.0,1216.541,,,,,,,,,,,,,,
175,2021-10-28,,,26.0,4752.2880000000005,,,,,,,,,,,,
175,2021-10-28,,,,,37.0,8264.767,,,,,,,,,,
175,2021-10-28,,,,,,,12.0,3441.2709999999997,,,,,,,,
175,2021-10-29,,,12.0,2649.816,,,,,,,,,,,,
175,2021-10-29,,,,,9.0,2390.489,,,,,,,,,,
175,2021-10-29,,,,,,,6.0,6039.802,,,,,,,,
175,2021-10-30,,,,,,,,,,,8.0,368.097,,,,
175,2021-10-30,,,,,,,,,,,,,40.0,4202.736000000001,,
175,2021-10-31,,,,,,,,,,,26.0,5837.313999999999,,,,
175,2021-10-31,,,,,,,,,,,,,24.0,4370.537,,
175,2021-10-31,,,,,,,,,,,,,,,14.0,8841.826
175,2021-11-01,,,,,,,2.0,129.54000000000002,,,,,,,,
175,2021-11-02,,,,,30.0,3136.7139999999995,,,,,,,,,,
175,2021-11-03,,,32.0,5105.311,,,,,,,,,,,,
175,2021-11-03,,,,,22.0,4958.004,,,,,,,,,,
175,2021-11-03,,,,,,,9.0,225.777,,,,,,,,
175,2021-11-04,6.0,7074.573,,,,,,,,,,,,,,
175,2021-11-04,,,22.0,6534.146,,,,,,,,,,,,
175,2021-11-04,,,,,31.0,3810.8120000000004,,,,,,,,,,
175,2021-11-04,,,,,,,15.0,5353.326,,,,,,,,
175,2021-11-05,1.0,26842.578,,,,,,,,,,,,,,
175,2021-11-05,,,,,7.0,2980.962,,,,,,,,,,
175,2021-11-05,,,,,,,7.0,446.28299999999996,,,,,,,,
175,2021-11-06,,,,,,,,,3.0,801.678,,,,,,
175,2021-11-06,,,,,,,,,,,55.0,11285.899,,,,
175,2021-11-06,,,,,,,,,,,,,32.0,67217.572,,
175,2021-11-06,,,,,,,,,,,,,,,14.0,4227.607
175,2021-11-07,,,,,,,,,,,3.0,1422.0259999999998,,,,
175,2021-11-07,,,,,,,,,,,,,9.0,61030.372,,
175,2021-11-08,,,10.0,2037.475,,,,,,,,,,,,
175,2021-11-08,,,,,41.0,3924.9360000000006,,,,,,,,,,
175,2021-11-09,17.0,2599.1650000000004,,,,,,,,,,,,,,
175,2021-11-09,,,14.0,7133.384999999999,,,,,,,,,,,,
175,2021-11-09,,,,,25.0,69873.514,,,,,,,,,,
175,2021-11-09,,,,,,,10.0,3232.939,,,,,,,,
175,2021-11-10,,,14.0,2526.815,,,,,,,,,,,,
175,2021-11-10,,,,,39.0,3799.0969999999998,,,,,,,,,,
175,2021-11-11,12.0,2532.714,,,,,,,,,,,,,,
175,2021-11-11,,,28.0,6393.396000000001,,,,,,,,,,,,
175,2021-11-11,,,,,35.0,9507.641000000001,,,,,,,,,,
175,2021-11-11,,,,,,,6.0,2788.651,,,,,,,,
175,2021-11-12,,,9.0,3659.14,,,,,,,,,,,,
175,2021-11-12,,,,,10.0,7476.057000000001,,,,,,,,,,
175,2021-11-12,,,,,,,4.0,54172.196,,,,,,,,
175,2021-11-14,,,,,,,,,,,,,19.0,4484.313,,
175,2021-11-15,7.0,3712.3419999999996,,,,,,,,,,,,,,
175,2021-11-15,,,22.0,8862.954,,,,,,,,,,,,
175,2021-11-15,,,,,12.0,4663.879,,,,,,,,,,
175,2021-11-15,,,,,,,8.0,2369.254,,,,,,,,
175,2021-11-16,7.0,6328.629000000001,,,,,,,,,,,,,,
175,2021-11-16,,,25.0,12524.427000000001,,,,,,,,,,,,
175,2021-11-16,,,,,24.0,14397.535,,,,,,,,,,
175,2021-11-16,,,,,,,11.0,1116.141,,,,,,,,
175,2021-11-17,,,10.0,4972.686000000001,,,,,,,,,,,,
175,2021-11-17,,,,,19.0,3591.4010000000003,,,,,,,,,,
175,2021-11-17,,,,,,,2.0,207.502,,,,,,,,
175,2021-11-18,8.0,7998.773999999999,,,,,,,,,,,,,,
175,2021-11-18,,,33.0,6590.026,,,,,,,,,,,,
175,2021-11-18,,,,,34.0,5058.468000000001,,,,,,,,,,
175,2021-11-18,,,,,,,13.0,8581.987999999998,,,,,,,,
175,2021-11-19,2.0,50.836,,,,,,,,,,,,,,
175,2021-11-19,,,18.0,96548.855,,,,,,,,,,,,
175,2021-11-19,,,,,,,9.0,5081.139999999999,,,,,,,,
175,2021-11-21,,,,,,,,,,,20.0,4102.616,,,,
175,2021-11-21,,,,,,,,,,,,,23.0,5818.145,,
175,2021-11-22,11.0,5496.813999999999,,,,,,,,,,,,,,
175,2021-11-22,,,19.0,3899.0530000000003,,,,,,,,,,,,
175,2021-11-22,,,,,37.0,6367.866000000001,,,,,,,,,,
175,2021-11-22,,,,,,,11.0,7167.416000000001,,,,,,,,
175,2021-11-23,8.0,2942.581,,,,,,,,,,,,,,
175,2021-11-23,,,32.0,7197.517999999999,,,,,,,,,,,,
175,2021-11-23,,,,,2.0,355.057,,,,,,,,,,
175,2021-11-23,,,,,,,6.0,1254.2350000000001,,,,,,,,
175,2021-11-24,,,36.0,9892.810000000003,,,,,,,,,,,,
175,2021-11-24,,,,,13.0,4626.557000000001,,,,,,,,,,
175,2021-11-25,6.0,4430.324,,,,,,,,,,,,,,
175,2021-11-25,,,35.0,4883.844999999999,,,,,,,,,,,,
175,2021-11-25,,,,,26.0,8063.255,,,,,,,,,,
175,2021-11-25,,,,,,,9.0,3179.1400000000003,,,,,,,,
175,2021-11-26,2.0,36.617,,,,,,,,,,,,,,
175,2021-11-26,,,29.0,1968.413,,,,,,,,,,,,
175,2021-11-26,,,,,22.0,9580.032999999998,,,,,,,,,,
175,2021-11-26,,,,,,,8.0,3190.042,,,,,,,,
175,2021-11-27,,,,,,,,,4.0,342.955,,,,,,
175,2021-11-27,,,,,,,,,,,40.0,6097.823,,,,
175,2021-11-27,,,,,,,,,,,,,37.0,9195.164,,
175,2021-11-27,,,,,,,,,,,,,,,16.0,5486.948
175,2021-11-28,,,,,,,,,,,25.0,91243.231,,,,
175,2021-11-28,,,,,,,,,,,,,,,3.0,4444.009
175,2021-11-29,,,1.0,50.373,,,,,,,,,,,,
175,2021-11-29,,,,,15.0,7187.767999999999,,,,,,,,,,
175,2021-11-30,7.0,3519.2690000000002,,,,,,,,,,,,,,
175,2021-11-30,,,16.0,13801.141,,,,,,,,,,,,
175,2021-11-30,,,,,4.0,6757.0869999999995,,,,,,,,,,
175,2021-11-30,,,,,,,6.0,1703.5,,,,,,,,
175,2021-12-01,,,10.0,733.733,,,,,,,,,,,,
175,2021-12-01,,,,,3.0,711.894,,,,,,,,,,
175,2021-12-03,,,21.0,2922.887,,,,,,,,,,,,
175,2021-12-03,,,,,23.0,4587.186000000001,,,,,,,,,,
175,2021-12-04,,,,,,,,,6.0,584.422,,,,,,
175,2021-12-04,,,,,,,,,,,36.0,6748.133000000001,,,,
175,2021-12-04,,,,,,,,,,,,,29.0,9041.491000000002,,
175,2021-12-04,,,,,,,,,,,,,,,7.0,2044.1940000000002
175,2021-12-05,,,,,,,,,19.0,1501.637,,,,,,
175,2021-12-05,,,,,,,,,,,21.0,1825.0390000000002,,,,
